Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2022-07-01,192.6999969482422,195.9499969482422,192.1999969482422,195.17999267578125,187.373291015625,70900.0,ERIE
2022-07-05,193.44000244140625,194.13999938964844,189.17999267578125,193.7400054931641,187.0546875,80100.0,ERIE
2022-07-06,193.72999572753903,197.5099945068359,193.17999267578125,193.58999633789065,186.9098358154297,116000.0,ERIE
2022-07-07,194.07000732421875,198.75,194.07000732421875,198.75,191.8917999267578,64500.0,ERIE
2022-07-08,197.86000061035156,198.88999938964844,195.7599945068359,195.7599945068359,189.0049743652344,41200.0,ERIE
2022-07-11,195.2100067138672,196.75,194.0,194.7599945068359,188.0394592285156,42100.0,ERIE
2022-07-12,194.66000366210935,197.07000732421875,191.5,191.9499969482422,185.326416015625,86800.0,ERIE
2022-07-13,190.5500030517578,194.27000427246097,190.22000122070312,193.7599945068359,187.073974609375,53600.0,ERIE
2022-07-14,192.22000122070312,193.57000732421875,190.3999938964844,190.9499969482422,184.36094665527344,46500.0,ERIE
2022-07-15,192.8999938964844,193.94000244140625,191.1000061035156,192.72000122070312,186.0698699951172,57300.0,ERIE
2022-07-18,194.05999755859375,194.05999755859375,188.6999969482422,189.77000427246097,183.2216796875,89900.0,ERIE
2022-07-19,191.33999633789065,192.5500030517578,190.57000732421875,191.36000061035156,184.7567901611328,57900.0,ERIE
2022-07-20,191.8800048828125,193.5,190.52000427246097,192.72000122070312,186.0698699951172,44900.0,ERIE
2022-07-21,192.94000244140625,194.17999267578125,192.75,193.25,186.5815887451172,50100.0,ERIE
2022-07-22,192.7899932861328,193.5,190.72999572753903,191.80999755859375,185.19126892089844,48900.0,ERIE
2022-07-25,192.7400054931641,194.58999633789065,191.5399932861328,192.4600067138672,185.81884765625,39100.0,ERIE
2022-07-26,191.1000061035156,191.66000366210935,188.92999267578125,191.27999877929688,184.67955017089844,55700.0,ERIE
2022-07-27,192.4499969482422,195.3300018310547,192.32000732421875,194.41000366210935,187.70155334472656,72400.0,ERIE
2022-07-28,195.32000732421875,196.7899932861328,192.8699951171875,195.19000244140625,188.45465087890625,58900.0,ERIE
2022-07-29,193.72999572753903,204.63999938964844,193.72999572753903,203.36000061035156,196.34271240234375,101200.0,ERIE
2022-08-01,203.1000061035156,206.6499938964844,202.0,204.1699981689453,197.1247711181641,69200.0,ERIE
2022-08-02,202.91000366210935,209.52000427246097,202.55999755859375,208.69000244140625,201.48883056640625,71100.0,ERIE
2022-08-03,209.0800018310547,214.4199981689453,208.77000427246097,212.6199951171875,205.283203125,66900.0,ERIE
2022-08-04,212.3500061035156,215.7100067138672,210.7899932861328,211.4900054931641,204.19219970703125,56500.0,ERIE
2022-08-05,210.91000366210935,214.69000244140625,210.0,214.69000244140625,207.28173828125,52700.0,ERIE
2022-08-08,215.9900054931641,218.6999969482422,215.52000427246097,217.55999755859375,210.052734375,52300.0,ERIE
2022-08-09,217.86000061035156,219.5800018310547,213.5800018310547,216.19000244140625,208.72999572753903,50800.0,ERIE
2022-08-10,218.5,219.72999572753903,215.3000030517578,217.9199981689453,210.4002990722656,40400.0,ERIE
2022-08-11,218.3500061035156,218.9199981689453,214.83999633789065,215.3699951171875,207.9382781982422,70800.0,ERIE
2022-08-12,215.8300018310547,218.77999877929688,214.88999938964844,217.97999572753903,210.45822143554688,38500.0,ERIE
2022-08-15,216.19000244140625,219.6499938964844,213.5500030517578,219.3999938964844,211.8292236328125,52200.0,ERIE
2022-08-16,219.82000732421875,220.63999938964844,217.61000061035156,219.32000732421875,211.7519989013672,43600.0,ERIE
2022-08-17,217.2899932861328,220.16000366210935,216.8500061035156,220.16000366210935,212.56300354003903,51500.0,ERIE
2022-08-18,218.30999755859375,222.3500061035156,218.30999755859375,221.75,214.09812927246097,37900.0,ERIE
2022-08-19,221.63999938964844,223.22999572753903,217.11000061035156,221.05999755859375,213.43194580078125,40400.0,ERIE
2022-08-22,219.88999938964844,222.41000366210935,217.8500061035156,219.30999755859375,211.74234008789065,59300.0,ERIE
2022-08-23,218.97000122070312,218.97000122070312,212.72999572753903,214.11000061035156,206.7217712402344,49100.0,ERIE
2022-08-24,214.6499938964844,216.0099945068359,212.5099945068359,215.6300048828125,208.18931579589844,58800.0,ERIE
2022-08-25,215.7899932861328,218.3300018310547,214.97000122070312,218.27999877929688,210.7478790283203,55100.0,ERIE
2022-08-26,217.97999572753903,218.9199981689453,215.32000732421875,217.6999969482422,210.1878967285156,36700.0,ERIE
2022-08-29,217.38999938964844,217.38999938964844,213.47000122070312,213.5800018310547,206.21006774902344,39800.0,ERIE
2022-08-30,212.6499938964844,212.7100067138672,210.4499969482422,211.4499969482422,204.15353393554688,43200.0,ERIE
2022-08-31,212.3800048828125,215.72000122070312,211.5099945068359,214.92999267578125,207.5134735107422,117400.0,ERIE
2022-09-01,213.75,217.82000732421875,213.42999267578125,217.82000732421875,210.30374145507812,80800.0,ERIE
2022-09-02,218.5399932861328,221.8699951171875,214.4900054931641,215.58999633789065,208.1507110595703,99200.0,ERIE
2022-09-06,215.77000427246097,223.6199951171875,215.3999938964844,222.52000427246097,214.84161376953125,105500.0,ERIE
2022-09-07,223.33999633789065,225.8699951171875,221.2400054931641,225.13999938964844,217.37115478515625,61100.0,ERIE
2022-09-08,223.25,226.80999755859375,222.8800048828125,224.9199981689453,217.15875244140625,71200.0,ERIE
2022-09-09,225.22000122070312,226.6199951171875,222.6699981689453,222.9900054931641,215.29537963867188,54200.0,ERIE
2022-09-12,223.22999572753903,224.2400054931641,221.19000244140625,221.58999633789065,213.94369506835935,43200.0,ERIE
2022-09-13,219.0099945068359,223.55999755859375,218.83999633789065,222.08999633789065,214.4263916015625,49800.0,ERIE
2022-09-14,222.1499938964844,223.55999755859375,221.27000427246097,223.2400054931641,215.53672790527344,47500.0,ERIE
2022-09-15,222.5,224.77000427246097,220.9900054931641,222.19000244140625,214.52296447753903,58500.0,ERIE
2022-09-16,222.16000366210935,222.16000366210935,218.8000030517578,219.66000366210935,212.08026123046875,149000.0,ERIE
2022-09-19,219.66000366210935,224.52999877929688,219.66000366210935,224.3800048828125,216.6374053955078,32300.0,ERIE
2022-09-20,222.8699951171875,224.16000366210935,220.0,223.9499969482422,216.2222137451172,50300.0,ERIE
2022-09-21,224.6000061035156,227.0,221.94000244140625,222.0099945068359,214.34918212890625,45500.0,ERIE
2022-09-22,221.22999572753903,221.22999572753903,218.6499938964844,219.41000366210935,211.8388671875,35200.0,ERIE
2022-09-23,219.02999877929688,219.02999877929688,215.52999877929688,218.47000122070312,210.9313201904297,37400.0,ERIE
2022-09-26,218.47000122070312,218.7599945068359,216.6000061035156,216.6000061035156,209.12586975097656,47200.0,ERIE
2022-09-27,217.5099945068359,218.7899932861328,213.77999877929688,215.2400054931641,207.81277465820312,60000.0,ERIE
2022-09-28,216.11000061035156,219.5800018310547,213.88999938964844,218.5500030517578,211.0085906982422,58200.0,ERIE
2022-09-29,218.5099945068359,220.6499938964844,216.82000732421875,219.9499969482422,212.36024475097656,57000.0,ERIE
2022-09-30,219.82000732421875,224.2400054931641,219.82000732421875,222.30999755859375,214.63880920410156,72200.0,ERIE
2022-10-03,222.8000030517578,230.0,222.38999938964844,229.44000244140625,221.52276611328125,83000.0,ERIE
2022-10-04,229.1000061035156,234.58999633789065,228.4499969482422,234.1999969482422,227.2177734375,76600.0,ERIE
2022-10-05,233.9600067138672,238.92999267578125,233.6699981689453,235.97000122070312,228.93502807617188,61700.0,ERIE
2022-10-06,234.9499969482422,236.8999938964844,231.36000061035156,232.77000427246097,225.8304443359375,112100.0,ERIE
2022-10-07,230.69000244140625,231.0,228.4600067138672,229.7100067138672,222.86166381835935,79900.0,ERIE
2022-10-10,229.1000061035156,236.4499969482422,229.1000061035156,235.6999969482422,228.67303466796875,33800.0,ERIE
2022-10-11,235.30999755859375,237.0099945068359,232.3000030517578,234.57000732421875,227.5767517089844,62300.0,ERIE
2022-10-12,234.3800048828125,235.0,230.80999755859375,231.0099945068359,224.1228790283203,49800.0,ERIE
2022-10-13,229.02999877929688,238.27999877929688,224.8999938964844,236.27999877929688,229.2357635498047,71400.0,ERIE
2022-10-14,237.5500030517578,237.5500030517578,231.27000427246097,231.5399932861328,224.63705444335935,54100.0,ERIE
2022-10-17,234.3699951171875,236.0800018310547,230.4900054931641,232.6300048828125,225.6945953369141,64900.0,ERIE
2022-10-18,236.0,238.08999633789065,233.82000732421875,235.8800048828125,228.84768676757812,66400.0,ERIE
2022-10-19,235.4199981689453,238.9900054931641,234.97000122070312,238.77000427246097,231.65155029296875,39600.0,ERIE
2022-10-20,238.77000427246097,238.97000122070312,232.27000427246097,234.11000061035156,227.13047790527344,53500.0,ERIE
2022-10-21,235.4199981689453,239.1199951171875,232.5099945068359,238.3500061035156,231.2440490722656,54700.0,ERIE
2022-10-24,239.1699981689453,242.52000427246097,237.4499969482422,242.41000366210935,235.1830291748047,84800.0,ERIE
2022-10-25,240.3800048828125,240.58999633789065,231.6999969482422,235.55999755859375,228.53724670410156,72100.0,ERIE
2022-10-26,236.8699951171875,239.61000061035156,233.7100067138672,235.86000061035156,228.8282928466797,86200.0,ERIE
2022-10-27,238.2599945068359,240.8800048828125,236.8000030517578,238.5800018310547,231.46722412109375,64300.0,ERIE
2022-10-28,241.02000427246097,249.66000366210935,235.0099945068359,249.30999755859375,241.87728881835935,80300.0,ERIE
2022-10-31,249.9900054931641,258.4200134277344,249.1300048828125,257.010009765625,249.34776306152344,109200.0,ERIE
2022-11-01,258.6400146484375,258.75,251.7899932861328,255.0,247.3976593017578,92000.0,ERIE
2022-11-02,255.47000122070312,262.44000244140625,255.0,258.510009765625,250.8030242919922,77800.0,ERIE
2022-11-03,257.7699890136719,264.94000244140625,256.1199951171875,262.67999267578125,254.8487091064453,58700.0,ERIE
2022-11-04,263.42999267578125,265.0,260.6300048828125,264.3299865722656,256.44952392578125,45700.0,ERIE
2022-11-07,263.6000061035156,264.260009765625,260.05999755859375,263.510009765625,255.65396118164065,54100.0,ERIE
2022-11-08,263.4200134277344,266.17999267578125,260.3800048828125,262.4700012207031,254.64498901367188,87800.0,ERIE
2022-11-09,262.4700012207031,266.1700134277344,260.9700012207031,262.8599853515625,255.0233612060547,81100.0,ERIE
2022-11-10,262.95001220703125,272.1000061035156,262.95001220703125,271.3699951171875,263.2796325683594,64500.0,ERIE
2022-11-11,273.20001220703125,273.20001220703125,252.1499938964844,252.6699981689453,245.1371307373047,123900.0,ERIE
2022-11-14,253.30999755859375,263.5199890136719,253.30999755859375,258.0,250.3082275390625,66700.0,ERIE
2022-11-15,260.8500061035156,265.239990234375,257.3599853515625,260.19000244140625,252.43296813964844,56700.0,ERIE
2022-11-16,260.9200134277344,268.8399963378906,260.9200134277344,264.0199890136719,256.1487121582031,61700.0,ERIE
2022-11-17,261.82000732421875,265.44000244140625,260.2900085449219,265.3800048828125,257.4682312011719,76800.0,ERIE
2022-11-18,267.4800109863281,270.5199890136719,265.29998779296875,267.9800109863281,259.99072265625,78000.0,ERIE
2022-11-21,268.3800048828125,270.8999938964844,262.4200134277344,264.4200134277344,256.5368957519531,72000.0,ERIE
2022-11-22,265.0,271.010009765625,265.0,267.9100036621094,259.9228210449219,64400.0,ERIE
2022-11-23,269.9100036621094,274.8299865722656,268.8900146484375,272.7300109863281,264.5990905761719,144200.0,ERIE
2022-11-25,271.1000061035156,271.95001220703125,260.79998779296875,268.8299865722656,260.8153991699219,73600.0,ERIE
2022-11-28,269.5400085449219,271.94000244140625,263.9100036621094,264.29998779296875,256.42041015625,96700.0,ERIE
2022-11-29,265.9700012207031,270.9700012207031,264.5299987792969,269.239990234375,261.2131042480469,108200.0,ERIE
2022-12-02,278.4599914550781,284.1199951171875,277.5199890136719,280.07000732421875,271.72027587890625,87200.0,ERIE
2022-12-05,278.07000732421875,278.1700134277344,270.29998779296875,271.9200134277344,263.8132019042969,100900.0,ERIE
2022-12-12,267.1600036621094,269.6600036621094,267.1600036621094,268.4700012207031,260.46612548828125,68900.0,ERIE
2022-12-14,269.8299865722656,274.1099853515625,268.1499938964844,271.0,262.920654296875,112600.0,ERIE
2022-12-15,270.989990234375,272.5,266.17999267578125,271.8399963378906,263.7356262207031,122700.0,ERIE
2022-12-19,269.05999755859375,279.8299865722656,268.1600036621094,271.3999938964844,263.3087158203125,96100.0,ERIE
2022-12-20,271.9700012207031,275.6700134277344,269.17999267578125,274.45001220703125,266.267822265625,87200.0,ERIE
2022-12-21,276.0299987792969,286.0299987792969,274.6600036621094,281.5799865722656,273.1852722167969,124100.0,ERIE
2022-12-22,280.6000061035156,282.2699890136719,274.3699951171875,276.29998779296875,268.0626220703125,136900.0,ERIE
2022-12-23,276.29998779296875,278.5,274.54998779296875,276.25,268.01416015625,90300.0,ERIE
2022-12-27,277.5400085449219,281.1700134277344,275.3599853515625,277.760009765625,269.4790954589844,86700.0,ERIE
2022-12-30,249.86000061035156,251.32000732421875,245.3699951171875,248.72000122070312,241.30490112304688,125400.0,ERIE
2020-12-24,232.08999633789065,234.5099945068359,231.0399932861328,234.25,205.5769805908203,106700.0,ESS
2021-07-23,328.42999267578125,332.20001220703125,327.3699951171875,331.9100036621094,298.1025085449219,133900.0,ESS
2021-08-13,315.55999755859375,317.5,314.2300109863281,316.95001220703125,284.66632080078125,150900.0,ESS
2021-08-23,319.94000244140625,321.489990234375,315.4200134277344,317.04998779296875,284.7561340332031,136900.0,ESS
2021-10-08,328.75,330.05999755859375,326.3999938964844,326.6099853515625,295.27276611328125,103600.0,ESS
2021-10-11,329.7300109863281,329.8900146484375,323.3399963378906,326.2799987792969,294.9745178222656,125200.0,ESS
2021-10-22,333.9800109863281,336.5,333.8599853515625,335.3599853515625,303.18328857421875,124900.0,ESS
2021-11-11,343.75,344.260009765625,340.1099853515625,344.1700134277344,311.1480712890625,142600.0,ESS
2022-04-13,346.8999938964844,349.44000244140625,345.54998779296875,347.30999755859375,317.8184509277344,117700.0,ESS
2022-11-25,213.1199951171875,213.72000122070312,211.82000732421875,212.61000061035156,197.9710693359375,132900.0,ESS
2020-08-12,231.75,232.3500061035156,227.27999877929688,227.72000122070312,207.41586303710935,140500.0,EG
2020-08-24,213.7899932861328,219.02000427246097,213.5,218.6300048828125,199.1363525390625,140400.0,EG
2020-09-28,201.7599945068359,204.3999938964844,201.0099945068359,201.6000061035156,184.92723083496097,149100.0,EG
2020-10-15,199.67999267578125,202.27999877929688,198.92999267578125,201.8000030517578,185.11065673828125,150700.0,EG
2020-10-16,201.5500030517578,203.5,200.0500030517578,200.8000030517578,184.19337463378903,109700.0,EG
2020-10-19,200.6999969482422,201.8500061035156,197.25,197.2899932861328,180.97366333007812,133300.0,EG
2020-11-27,236.55999755859375,236.6000061035156,232.57000732421875,233.4499969482422,214.14312744140625,138500.0,EG
2020-12-23,229.6699981689453,232.5800018310547,228.97999572753903,229.5500030517578,212.01123046875,133100.0,EG
2020-12-24,229.52999877929688,229.9199981689453,226.2400054931641,229.17999267578125,211.6694793701172,77800.0,EG
2020-12-29,232.0399932861328,232.0399932861328,227.8999938964844,229.3300018310547,211.8079833984375,127600.0,EG
2020-12-30,229.8500061035156,231.0,228.55999755859375,230.36000061035156,212.7593231201172,128600.0,EG
2020-12-31,230.72000122070312,234.3999938964844,228.6699981689453,234.08999633789065,216.2043304443359,118600.0,EG
2021-07-16,247.3699951171875,247.4499969482422,244.9600067138672,246.77999877929688,230.6698760986328,140200.0,EG
2021-07-23,244.4600067138672,245.1199951171875,241.82000732421875,242.7899932861328,226.9403381347656,152900.0,EG
2021-08-23,273.1099853515625,275.2799987792969,272.6700134277344,272.8299865722656,255.0192718505859,139200.0,EG
2021-09-24,254.91000366210935,256.57000732421875,253.27000427246097,255.7400054931641,240.4107666015625,153200.0,EG
2021-10-12,264.4599914550781,268.6000061035156,263.5,265.7900085449219,249.85833740234375,127000.0,EG
2021-10-21,278.5899963378906,280.5799865722656,277.30999755859375,279.5799865722656,262.82171630859375,142100.0,EG
2021-10-22,281.07000732421875,281.8800048828125,277.95001220703125,280.9200134277344,264.08148193359375,152100.0,EG
2021-10-25,280.1700134277344,283.20001220703125,278.6099853515625,282.6400146484375,265.6983337402344,141200.0,EG
2021-11-08,275.69000244140625,275.69000244140625,272.4599914550781,273.69000244140625,257.2848815917969,127200.0,EG
2021-11-09,272.20001220703125,273.1199951171875,271.1300048828125,272.44000244140625,256.1097717285156,110800.0,EG
2021-11-10,273.260009765625,273.7099914550781,269.8599853515625,270.32000732421875,254.11680603027344,124400.0,EG
2021-11-15,274.7900085449219,276.2900085449219,273.6199951171875,275.5,258.9862976074219,100200.0,EG
2021-11-24,279.2300109863281,279.92999267578125,276.3399963378906,277.8999938964844,261.2424621582031,134700.0,EG
2021-11-26,267.82000732421875,271.3699951171875,264.3299865722656,268.3999938964844,252.3118896484375,139800.0,EG
2021-12-10,272.3999938964844,273.3299865722656,269.42999267578125,269.9700012207031,255.28456115722656,152700.0,EG
2021-12-14,268.0199890136719,272.0199890136719,265.4800109863281,269.7099914550781,255.0386505126953,151200.0,EG
2021-12-23,265.20001220703125,267.5299987792969,264.1400146484375,267.0199890136719,252.4950256347656,124200.0,EG
2021-12-27,268.32000732421875,271.7300109863281,266.17999267578125,271.2200012207031,256.4665222167969,110600.0,EG
2021-12-28,271.5400085449219,274.8900146484375,271.5400085449219,274.2300109863281,259.3128356933594,129700.0,EG
2021-12-29,274.2200012207031,277.2799987792969,274.1199951171875,276.20001220703125,261.1756286621094,130100.0,EG
2021-12-30,276.8399963378906,279.1000061035156,274.0799865722656,274.2099914550781,259.2938537597656,82600.0,EG
2021-12-31,273.7200012207031,275.9100036621094,273.1700134277344,273.9200134277344,259.0196838378906,151400.0,EG
2022-01-12,285.9800109863281,287.57000732421875,281.05999755859375,283.0199890136719,267.6246643066406,140000.0,EG
2022-01-13,284.3800048828125,288.0799865722656,282.7200012207031,284.6000061035156,269.11871337890625,132500.0,EG
2022-03-28,298.8999938964844,298.8999938964844,295.19000244140625,297.7699890136719,283.1860046386719,128700.0,EG
2022-04-13,288.5299987792969,292.1000061035156,287.54998779296875,291.7699890136719,277.4798583984375,137200.0,EG
2022-04-18,289.3399963378906,291.8800048828125,287.79998779296875,290.07000732421875,275.86309814453125,116000.0,EG
2022-05-16,279.1300048828125,284.0799865722656,278.8399963378906,282.3800048828125,268.5497741699219,140300.0,EG
2022-05-17,285.4800109863281,289.75,284.7099914550781,289.5299987792969,275.3495788574219,145200.0,EG
2022-05-27,279.5,284.9100036621094,279.1600036621094,284.7900085449219,272.4800109863281,144500.0,EG
2022-06-02,279.3900146484375,281.8699951171875,274.75,281.6300048828125,269.4566345214844,124800.0,EG
2022-06-07,284.2099914550781,288.3599853515625,283.69000244140625,288.2099914550781,275.752197265625,121300.0,EG
2022-06-08,286.6000061035156,287.0,281.4100036621094,281.7900085449219,269.6097412109375,148200.0,EG
2022-06-09,282.1300048828125,283.05999755859375,277.8699951171875,277.92999267578125,265.9165954589844,130400.0,EG
2022-06-22,267.45001220703125,273.1300048828125,267.45001220703125,271.5799865722656,259.841064453125,149300.0,EG
2022-07-01,278.9599914550781,285.05999755859375,278.6600036621094,283.7799987792969,271.5137634277344,140700.0,EG
2022-07-11,278.6400146484375,284.2300109863281,278.6400146484375,279.8599853515625,267.7631530761719,133000.0,EG
2022-07-25,273.0400085449219,276.260009765625,272.2300109863281,273.80999755859375,261.97467041015625,137200.0,EG
2022-08-12,272.44000244140625,275.8999938964844,272.1099853515625,275.54998779296875,263.639404296875,146300.0,EG
2022-08-15,272.95001220703125,275.9200134277344,272.95001220703125,275.1400146484375,263.2472229003906,128400.0,EG
2022-08-18,279.45001220703125,282.30999755859375,279.2200012207031,282.19000244140625,269.9924621582031,142900.0,EG
2022-08-23,272.7300109863281,274.57000732421875,271.9800109863281,272.6700134277344,262.4606628417969,125200.0,EG
2022-08-24,271.8699951171875,273.95001220703125,270.70001220703125,273.7099914550781,263.4617004394531,138000.0,EG
2022-08-26,277.489990234375,277.489990234375,272.7799987792969,272.9200134277344,262.7012939453125,123900.0,EG
2022-08-30,272.5199890136719,272.5199890136719,268.8699951171875,269.5,259.4093322753906,111500.0,EG
2022-11-25,331.3999938964844,336.0400085449219,331.0899963378906,334.4200134277344,323.5460205078125,95300.0,EG
2022-12-27,335.3299865722656,338.3699951171875,334.489990234375,336.0799865722656,325.1520690917969,135200.0,EG
2022-12-28,337.1000061035156,338.67999267578125,333.8800048828125,333.95001220703125,323.09130859375,137000.0,EG
2022-12-29,336.7200012207031,336.7200012207031,332.95001220703125,334.8599853515625,323.9717102050781,121700.0,EG
2022-12-30,332.54998779296875,334.45001220703125,328.9599914550781,331.2699890136719,320.4984436035156,151900.0,EG
2020-12-24,113.25,114.44000244140624,112.86000061035156,114.38999938964844,99.87491607666016,123300.0,EXR
2020-12-24,176.8000030517578,176.8000030517578,174.30999755859375,175.61000061035156,175.61000061035156,120500.0,FFIV
2021-09-24,202.1499938964844,204.66000366210935,202.07000732421875,204.1499938964844,204.1499938964844,145700.0,FFIV
2021-10-08,203.22000122070312,203.4600067138672,199.94000244140625,200.77000427246097,200.77000427246097,140000.0,FFIV
2020-04-22,272.17999267578125,273.0400085449219,268.0899963378906,272.4200134277344,261.52398681640625,147100.0,FDS
2020-05-22,291.7200012207031,292.3699951171875,287.3299865722656,289.3399963378906,277.7672119140625,99700.0,FDS
2020-07-27,347.260009765625,351.6000061035156,347.260009765625,349.3800048828125,336.2667236328125,152100.0,FDS
2020-08-04,346.5400085449219,348.82000732421875,342.7699890136719,347.2900085449219,334.2552185058594,150700.0,FDS
2020-08-06,350.0,353.82000732421875,347.3999938964844,353.3699951171875,340.10693359375,124700.0,FDS
2020-08-07,353.2699890136719,358.8299865722656,353.05999755859375,355.82000732421875,342.4649353027344,136400.0,FDS
2020-08-10,354.9800109863281,357.1099853515625,351.17999267578125,356.260009765625,342.8885498046875,147200.0,FDS
2020-08-12,358.0400085449219,363.1799926757813,358.0400085449219,360.1600036621094,346.64215087890625,128800.0,FDS
2020-08-14,356.0,358.6300048828125,351.1000061035156,354.5899963378906,341.2811279296875,134000.0,FDS
2020-08-17,355.70001220703125,359.3500061035156,352.70001220703125,355.5299987792969,342.1859130859375,150200.0,FDS
2020-08-18,356.55999755859375,362.6700134277344,356.55999755859375,360.80999755859375,347.2677917480469,109600.0,FDS
2020-08-19,360.5,363.6400146484375,359.45001220703125,360.9200134277344,347.37359619140625,131500.0,FDS
2020-08-20,358.80999755859375,360.7300109863281,356.04998779296875,356.239990234375,342.86920166015625,99000.0,FDS
2020-08-21,356.0899963378906,358.3599853515625,353.5799865722656,356.1000061035156,342.7344665527344,128700.0,FDS
2020-08-28,354.4599914550781,355.8900146484375,351.9100036621094,352.9200134277344,340.41448974609375,123200.0,FDS
2020-09-11,326.8900146484375,329.8800048828125,324.9599914550781,327.0400085449219,315.45147705078125,146400.0,FDS
2020-09-15,336.7200012207031,338.30999755859375,334.3399963378906,336.3299865722656,324.4122314453125,104500.0,FDS
2020-10-20,334.2099914550781,338.2799987792969,332.8699951171875,333.29998779296875,321.4896545410156,136000.0,FDS
2020-10-21,334.4800109863281,338.44000244140625,332.6000061035156,332.79998779296875,321.0074157714844,129300.0,FDS
2020-10-23,327.92999267578125,331.3900146484375,325.7300109863281,328.4800109863281,316.8404846191406,141800.0,FDS
2020-11-06,333.95001220703125,336.760009765625,328.6600036621094,335.8299865722656,323.9299621582031,151500.0,FDS
2020-11-13,326.5899963378906,330.75,324.6400146484375,328.260009765625,316.6282958984375,125500.0,FDS
2020-11-19,318.0899963378906,321.3699951171875,315.1199951171875,317.9599914550781,306.6932678222656,149300.0,FDS
2020-11-25,319.80999755859375,323.0299987792969,316.9599914550781,322.2799987792969,310.8601379394531,144800.0,FDS
2020-11-27,323.6099853515625,324.8800048828125,321.8800048828125,322.75,312.05908203125,89800.0,FDS
2020-12-24,327.2300109863281,329.0299987792969,324.760009765625,327.42999267578125,316.5840759277344,70300.0,FDS
2020-12-30,329.17999267578125,332.2200012207031,327.1000061035156,328.3800048828125,317.5026550292969,148300.0,FDS
2021-01-05,329.5,333.5,326.3800048828125,329.5799865722656,318.6628723144531,149400.0,FDS
2021-01-11,332.489990234375,334.4100036621094,330.30999755859375,332.25,321.244384765625,139200.0,FDS
2021-01-13,336.05999755859375,336.05999755859375,329.6499938964844,330.989990234375,320.026123046875,144000.0,FDS
2021-02-03,315.7200012207031,318.92999267578125,313.6400146484375,315.3500061035156,304.9042053222656,142500.0,FDS
2021-02-08,320.9200134277344,322.5199890136719,319.0,320.95001220703125,310.3186950683594,124000.0,FDS
2021-02-12,316.1400146484375,320.3500061035156,313.8500061035156,316.0,305.53265380859375,115600.0,FDS
2021-02-16,316.5400085449219,319.9700012207031,311.57000732421875,312.6000061035156,302.24530029296875,139700.0,FDS
2021-02-18,314.1199951171875,321.5400085449219,313.4100036621094,318.5,307.9498596191406,134700.0,FDS
2021-04-29,337.7900085449219,341.7300109863281,334.4700012207031,341.2699890136719,330.8121032714844,144700.0,FDS
2021-05-06,336.70001220703125,339.9100036621094,334.5899963378906,338.05999755859375,327.700439453125,150000.0,FDS
2021-05-14,330.2900085449219,332.19000244140625,326.67999267578125,330.9100036621094,320.7695617675781,150400.0,FDS
2021-05-18,326.3299865722656,326.94000244140625,321.3900146484375,321.7200012207031,311.8611755371094,96700.0,FDS
2021-05-19,317.9700012207031,322.489990234375,317.54998779296875,322.3999938964844,312.5202941894531,131900.0,FDS
2021-05-21,327.989990234375,332.5,326.92999267578125,328.1499938964844,318.0941162109375,125500.0,FDS
2021-05-24,329.8500061035156,332.1199951171875,327.4700012207031,328.94000244140625,318.8598937988281,118800.0,FDS
2021-05-25,330.0,332.32000732421875,326.9200134277344,329.7300109863281,319.6257019042969,79900.0,FDS
2021-05-28,331.8900146484375,337.42999267578125,331.8299865722656,334.3599853515625,324.91748046875,124600.0,FDS
2021-06-02,323.760009765625,328.0299987792969,321.260009765625,327.489990234375,318.24151611328125,143400.0,FDS
2021-06-04,327.260009765625,327.260009765625,321.75,325.4200134277344,316.22998046875,114700.0,FDS
2021-06-07,325.3500061035156,325.3500061035156,320.45001220703125,323.1499938964844,314.0240173339844,146100.0,FDS
2021-06-08,323.7799987792969,324.2300109863281,321.2200012207031,323.3999938964844,314.26702880859375,119400.0,FDS
2021-06-09,323.239990234375,324.3599853515625,320.6199951171875,321.7799987792969,312.6927490234375,105400.0,FDS
2021-06-10,321.0899963378906,325.3999938964844,319.6499938964844,324.44000244140625,315.2776184082031,106300.0,FDS
2021-06-11,325.0899963378906,328.6499938964844,325.0899963378906,328.3999938964844,319.125732421875,79800.0,FDS
2021-06-14,328.54998779296875,330.5,325.8900146484375,328.0,318.73712158203125,144300.0,FDS
2021-06-15,328.6700134277344,332.3800048828125,326.989990234375,327.9800109863281,318.7176513671875,151800.0,FDS
2021-06-16,328.9800109863281,333.1400146484375,324.4599914550781,326.4700012207031,317.25030517578125,131800.0,FDS
2021-06-23,330.3699951171875,331.20001220703125,327.75,328.5199890136719,319.2424011230469,104000.0,FDS
2021-06-24,330.3399963378906,331.82000732421875,328.75,330.6300048828125,321.29278564453125,136900.0,FDS
2021-07-02,336.6199951171875,339.57000732421875,336.1700134277344,338.4700012207031,328.9114685058594,112600.0,FDS
2021-07-07,342.739990234375,342.79998779296875,338.260009765625,339.5899963378906,329.999755859375,150400.0,FDS
2021-07-08,337.55999755859375,343.4599914550781,336.2799987792969,340.8399963378906,331.2144775390625,146100.0,FDS
2021-07-09,342.54998779296875,344.25,340.739990234375,343.20001220703125,333.5079040527344,117300.0,FDS
2021-07-14,336.9100036621094,337.8999938964844,334.9100036621094,335.7099914550781,326.2293701171875,123500.0,FDS
